bug_id,title,description,product_module,environment,operating_system,browser,severity,priority,status,leak_type,baseline_memory_mb,peak_memory_mb,memory_growth_rate_mb_per_hr,crash_occurred,reproducible,users_affected,concurrent_users,root_cause_category,created_at,resolved_at
3d242c6b-3a60-4118-9460-886014f8a096,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,iOS 17,Safari 17,High,P4,Closed,GPU Memory Leak,334,7844,140.4,False,True,19,224,Circular dependency in service layer,2023-06-12,
0641d0d9-b825-40a8-bd54-6028bd59d1fd,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Windows 11,N/A,Low,P2,Resolved,Heap Leak,185,6843,92.14,False,False,258,839,Unreleased object references,2023-04-07,2023-04-25
0a188a7b-d8b6-4080-8bd6-c13e5c33a884,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,iOS 17,Edge 120,Low,P3,Closed,Cache Leak,310,3891,56.0,False,True,284,610,Improper event listener cleanup,2023-12-25,2024-01-09
53385943-3861-480e-a8f2-a25de2706597,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Android 13,N/A,Low,P4,Open,Heap Leak,437,7422,104.84,True,False,54,509,Circular dependency in service layer,2023-10-05,2023-10-15
fa19dd71-8616-44b0-a91d-579d3bde105c,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,iOS 17,Safari 17,Medium,P3,Closed,Thread Leak,327,5689,77.99,False,True,101,877,Unbounded caching mechanism,2023-11-16,2023-11-20
bbc6ffb7-96cc-4688-ae77-fa97b726d9ea,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Ubuntu 22.04,Chrome 121,High,P3,Resolved,File Handle Leak,337,7987,64.88,False,False,430,925,Unbounded caching mechanism,2023-03-05,2023-03-31
a7c147aa-7cc3-4a00-bae8-0230d928c1bf,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Staging,iOS 17,N/A,High,P2,In Progress,Thread Leak,312,7947,9.74,False,True,285,997,Unbounded caching mechanism,2023-12-11,2024-01-09
a0951b0a-7a1f-414c-8d68-7cd463395531,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Android 13,Safari 17,Medium,P1,Resolved,Thread Leak,126,7287,121.19,True,False,119,102,Circular dependency in service layer,2023-04-09,2023-04-22
952c5f58-2c2d-4aef-aade-40b7acee703a,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,Windows 11,Edge 120,Medium,P4,Open,Heap Leak,300,5226,127.24,False,True,322,789,Thread pool mismanagement,2023-03-06,2023-03-27
e112a4fe-7501-4aea-b339-bce2eef00038,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,Windows 10,Firefox 122,Critical,P2,In Progress,GPU Memory Leak,378,6296,138.49,True,False,100,549,Improper event listener cleanup,2023-03-20,
ff2c8cb2-663d-4661-8db0-75b24e288455,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,Android 13,N/A,Low,P4,Closed,Thread Leak,240,923,17.03,True,True,73,290,Unclosed file streams,2023-07-13,2023-08-04
8b72338f-d661-41bf-bd08-aa96851aa590,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Ubuntu 22.04,Chrome 121,Critical,P4,Closed,Heap Leak,285,4548,137.34,True,False,193,912,Unclosed file streams,2023-04-03,
952c034b-d191-4905-b011-5351717dbec1,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Android 13,N/A,Low,P4,Resolved,File Handle Leak,192,1819,48.32,False,True,82,535,Circular dependency in service layer,2023-11-21,2023-12-17
8fa6e6ba-193e-4854-b40f-45688a105482,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Windows 11,Edge 120,Low,P3,Open,File Handle Leak,115,5465,82.71,True,True,43,746,Circular dependency in service layer,2023-05-11,2023-05-18
01f1fcb3-8a90-46ea-a2bb-148adef5adfe,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Ubuntu 22.04,Safari 17,Critical,P1,In Progress,File Handle Leak,147,2132,55.54,True,True,352,867,Circular dependency in service layer,2023-03-06,2023-03-22
ad694482-b08e-482d-a3e2-b12944290239,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Ubuntu 22.04,Safari 17,Critical,P1,Resolved,File Handle Leak,492,5281,90.2,True,False,220,205,Thread pool mismanagement,2023-05-24,2023-05-28
75ba39f3-24e8-4fb5-9450-846948be18ab,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,macOS Ventura,Safari 17,High,P2,Closed,Heap Leak,132,7212,70.16,True,True,415,331,Unbounded caching mechanism,2023-06-30,2023-07-21
fdfa89c7-e27d-4bf4-8272-67583f130229,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Windows 10,Edge 120,Low,P2,In Progress,Cache Leak,436,2262,58.89,False,True,288,68,Unbounded caching mechanism,2023-04-06,2023-04-09
3d1109a0-a988-4fbe-a92e-8c47743cb249,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Production,Windows 10,N/A,Critical,P1,Resolved,File Handle Leak,152,2281,86.34,True,True,26,822,Unbounded caching mechanism,2023-05-26,2023-06-12
40134c41-b5d0-4e0b-a8a1-77c4fc5290b1,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Ubuntu 20.04,N/A,Critical,P3,Open,File Handle Leak,315,2748,22.29,True,True,467,473,Unclosed file streams,2023-09-13,
b70d131d-f888-4871-90aa-c289c42e91c7,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,Windows 10,Chrome 121,Critical,P4,Closed,File Handle Leak,373,803,138.12,False,False,386,355,Unbounded caching mechanism,2023-03-09,2023-03-22
9b4eddfa-9f51-4997-883d-52affa6e7c11,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Ubuntu 22.04,Chrome 121,High,P4,Open,GPU Memory Leak,413,4545,11.83,True,True,72,108,Unclosed file streams,2023-02-10,2023-02-21
b8863533-2f72-474e-9678-86f5234b1fab,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Android 13,Chrome 121,High,P4,Open,Heap Leak,145,1894,32.72,False,True,136,338,Circular dependency in service layer,2023-12-19,2023-12-27
166c1d5d-e2e9-4ca4-a649-405a3d67216b,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,Windows 10,Firefox 122,High,P3,Closed,Cache Leak,457,2711,29.7,True,True,296,490,Circular dependency in service layer,2023-11-10,2023-11-23
b56a33e5-076c-496d-b59c-766b15d786a0,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Android 13,Chrome 121,High,P3,In Progress,Heap Leak,474,6829,74.99,True,False,31,218,Unreleased object references,2023-09-08,2023-09-19
b85fe478-bf13-45d2-bf1f-0d93a05d6eff,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,iOS 17,N/A,High,P2,Closed,GPU Memory Leak,196,3654,75.71,True,True,113,939,Unclosed file streams,2023-12-10,2024-01-06
eaa00dea-989a-47e6-a0ed-f4308b34988d,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,Ubuntu 20.04,Safari 17,Medium,P2,Open,GPU Memory Leak,362,5582,34.44,False,True,382,113,Improper event listener cleanup,2023-07-17,2023-08-14
0987983c-adec-4ee8-8657-2006ae3314b6,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Staging,Ubuntu 20.04,Chrome 121,Low,P2,Closed,GPU Memory Leak,114,2685,74.05,True,False,258,442,Thread pool mismanagement,2023-01-09,2023-01-15
60dc3d53-78e7-47d6-a0f6-10953a311f5c,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Ubuntu 22.04,Firefox 122,High,P3,Closed,GPU Memory Leak,289,2733,19.18,False,False,266,444,Unreleased object references,2023-06-20,
2cf4a5ac-76ee-4a81-af51-a4da3e1740b3,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,Ubuntu 20.04,Firefox 122,Low,P4,Resolved,GPU Memory Leak,156,2539,36.84,False,False,202,104,Improper event listener cleanup,2023-12-15,
60e4a719-d6da-4be7-a585-0c1b994e9587,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Ubuntu 20.04,Chrome 121,Low,P3,Closed,File Handle Leak,204,1901,55.41,True,True,162,698,Unreleased object references,2023-12-21,2023-12-28
13c8c44d-2c25-4eaa-9263-bea2c8db44d0,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Ubuntu 22.04,Edge 120,Low,P3,Resolved,Heap Leak,333,7871,25.57,True,True,305,361,Unbounded caching mechanism,2023-03-27,
5af254ec-0e5f-42ce-9c0a-b7241c3389fc,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,Android 13,Edge 120,Medium,P3,In Progress,Heap Leak,226,7653,73.52,True,False,412,754,Unclosed file streams,2023-10-26,
67ed77c2-a53d-41e7-b7b4-5a35d7ec11b2,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Windows 10,Edge 120,High,P2,Closed,Heap Leak,231,4970,101.19,False,True,76,421,Improper event listener cleanup,2023-08-20,2023-09-01
7a72eaf6-1ff2-4b11-b8a8-6d24d36073b0,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Ubuntu 20.04,Firefox 122,Low,P3,Closed,Heap Leak,115,4578,40.43,False,False,491,898,Thread pool mismanagement,2023-12-04,2023-12-16
faf4adff-0306-4d30-ba78-066651ae7e6b,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Windows 11,Chrome 121,High,P4,Closed,Cache Leak,269,3357,61.7,False,False,57,993,Unreleased object references,2023-03-31,2023-04-22
1fe080c8-6e68-4f8d-ae13-9339130bac32,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Production,Android 13,Firefox 122,High,P1,Resolved,Heap Leak,448,4320,26.78,False,True,233,42,Improper event listener cleanup,2023-09-13,2023-09-18
e28553b7-52f9-4751-9add-cbf05e2ab5a0,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Production,iOS 17,Chrome 121,Low,P2,In Progress,File Handle Leak,350,935,49.34,False,True,489,89,Circular dependency in service layer,2023-05-25,2023-05-29
303d512c-05c3-4198-a892-ca683ce53788,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Windows 10,Safari 17,High,P3,Closed,Cache Leak,200,6505,67.65,False,True,458,268,Unclosed file streams,2023-05-19,
c91eaaee-7ded-41fb-8513-3a3a82b9534c,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,iOS 17,Firefox 122,High,P3,Closed,Thread Leak,447,4070,132.01,True,False,157,88,Unclosed file streams,2023-11-02,2023-11-21
41f59ba9-c93c-4d5f-94db-64a92c8fc6cf,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,macOS Ventura,Safari 17,High,P2,Closed,File Handle Leak,193,4971,59.52,False,False,216,985,Unbounded caching mechanism,2023-10-18,2023-11-02
354df895-399f-4d4d-adc0-b9a1f4ad638a,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,macOS Ventura,Edge 120,Medium,P2,In Progress,Thread Leak,113,5078,143.84,False,True,387,866,Unbounded caching mechanism,2023-08-25,
e02d2644-8f41-4c29-a104-93c277af6be5,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Windows 10,Edge 120,Low,P2,Open,File Handle Leak,490,4291,131.86,False,False,443,63,Unreleased object references,2023-03-06,2023-03-07
85a2df45-a340-443a-905d-621a5131d382,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Production,Android 13,Safari 17,Medium,P3,In Progress,File Handle Leak,127,6373,106.73,False,True,413,497,Thread pool mismanagement,2023-10-27,2023-11-20
